"AN_EXERCICIO","NR_PERIODO","IN_PERIODICIDADE","CO_ESFERA","CO_PODER","ID_ENTE","NO_ENTE","SG_ENTE","fase_despesa","funcao","VALUE","QT_HABITANTE","ELEMENTLABEL","DT_STATUS_COLETA","dh_consulta"
"2018","4","B","M","E","3513504","Cubatão","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","33110030.33","127887","Total das Despesas Exceto Intra-Orçamentárias","2018-10-04T17:34:12Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3129806","Ibirité","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1101727.24","179015","Total de Despesas Intraorçamentária","2019-07-26T16:57:03Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","4","B","M","E","3161908","São Gonçalo do Rio Abaixo","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","4685949.99","10818","Total das Despesas Exceto Intra-Orçamentárias","2019-10-23T19:30:29Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3205309","Vitória","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","104414127.02","358267","Total das Despesas Exceto Intra-Orçamentárias","2020-02-14T01:30:50Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3301702","Duque de Caxias","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","115203631.4","914383","Total das Despesas Exceto Intra-Orçamentárias","2019-12-16T16:07:56Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3510609","Carapicuíba","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","24888641.92","394465","Total das Despesas Exceto Intra-Orçamentárias","2018-12-10T13:07:57Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3515103","Embu-Guaçu","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","9528040.89","67788","Total das Despesas Exceto Intra-Orçamentárias","2019-04-03T01:31:15Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3543303","Ribeirão Pires","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","12781695.45","121130","Total das Despesas Exceto Intra-Orçamentárias","2018-09-26T13:44:22Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3129806","Ibirité","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","15252812.66","179015","Total das Despesas Exceto Intra-Orçamentárias","2019-11-29T19:23:44Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3129806","Ibirité","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","744127.53","179015","Total de Despesas Intraorçamentária","2019-11-29T19:23:44Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","4","B","M","E","3144805","Nova Lima","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","22360626.35","93577","Total das Despesas Exceto Intra-Orçamentárias","2019-09-27T20:30:42Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3547809","Santo André","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","51258359.78","712749","Total das Despesas Exceto Intra-Orçamentárias","2018-04-20T20:34:26Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3528502","Mairiporã","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","279369.26","93981","Total de Despesas Intraorçamentária","2018-05-28T12:41:02Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","4","B","M","E","3525003","Jandira","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","657023.37","123481","Total de Despesas Intraorçamentária","2019-09-23T18:43:07Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3303856","Paty do Alferes","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","4318495.7","27678","Total das Despesas Exceto Intra-Orçamentárias","2019-07-29T16:18:52Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3516309","Francisco Morato","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","26315666.56","169942","Total das Despesas Exceto Intra-Orçamentárias","2019-02-01T01:35:59Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","4","B","M","E","3300803","Cachoeiras de Macacu","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","56730","58560","Total de Despesas Intraorçamentária","2020-03-19T01:31:00Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3526209","Juquitiba","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","6239973.51","30837","Total das Despesas Exceto Intra-Orçamentárias","2019-02-08T17:24:43Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","4","B","M","E","3513009","Cotia","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","2069138.28","244694","Total de Despesas Intraorçamentária","2019-10-02T01:32:15Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3304300","Rio Bonito","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","7909259.6","57963","Total das Despesas Exceto Intra-Orçamentárias","2018-06-14T15:57:10Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3105004","Baldim","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","844265.76","7851","Total das Despesas Exceto Intra-Orçamentárias","2019-09-09T18:30:09Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3105004","Baldim","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","835291.04","7851","Total das Despesas Exceto Intra-Orçamentárias","2019-09-09T18:30:09Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3305109","São João de Meriti","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","366352.7","471888","Total de Despesas Intraorçamentária","2019-06-06T01:34:19Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3513009","Cotia","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","1344876.84","244694","Total de Despesas Intraorçamentária","2020-01-31T12:05:38Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3506607","Biritiba-Mirim","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","3601742.3","32251","Total das Despesas Exceto Intra-Orçamentárias","2020-01-29T11:56:41Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3518800","Guarulhos","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","75279.3","1337087","Total de Despesas Intraorçamentária","2018-10-01T01:37:27Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3302007","Itaguaí","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","6163394.6","120855","Total de Despesas Intraorçamentária","2019-03-22T01:32:12Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3304904","São Gonçalo","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1680416.7","1077687","Total de Despesas Intraorçamentária","2019-04-12T01:31:10Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3302270","Japeri","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","7926323.4","100562","Total das Despesas Exceto Intra-Orçamentárias","2019-07-17T18:57:47Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3302270","Japeri","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","150463.8","100562","Total de Despesas Intraorçamentária","2019-07-17T18:57:47Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3201308","Cariacica","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1480704","384621","Total de Despesas Intraorçamentária","2018-07-27T20:00:36Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3510609","Carapicuíba","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","18333938.41","394465","Total das Despesas Exceto Intra-Orçamentárias","2018-12-10T13:07:57Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3515103","Embu-Guaçu","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","5267442.44","67788","Total das Despesas Exceto Intra-Orçamentárias","2019-04-03T01:31:15Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3304300","Rio Bonito","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","602799.9","57963","Total de Despesas Intraorçamentária","2018-06-14T15:57:10Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3543303","Ribeirão Pires","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","983230.99","121130","Total de Despesas Intraorçamentária","2018-09-26T13:44:22Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3506607","Biritiba-Mirim","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","4563437.67","32251","Total das Despesas Exceto Intra-Orçamentárias","2019-07-26T19:42:02Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3112505","Capim Branco","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","695294.28","9609","Total das Despesas Exceto Intra-Orçamentárias","2018-10-01T15:30:17Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3525003","Jandira","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","2114157.66","120177","Total de Despesas Intraorçamentária","2019-01-29T13:52:13Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3161908","São Gonçalo do Rio Abaixo","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","6710636.72","10818","Total das Despesas Exceto Intra-Orçamentárias","2019-07-30T17:51:14Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3302007","Itaguaí","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","20449603.7","120855","Total das Despesas Exceto Intra-Orçamentárias","2019-03-22T01:32:12Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3528502","Mairiporã","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","8226089.59","93981","Total das Despesas Exceto Intra-Orçamentárias","2018-05-28T12:41:02Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3548500","Santos","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","72311165.19","434359","Total das Despesas Exceto Intra-Orçamentárias","2018-03-28T17:20:38Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3518701","Guarujá","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","44508198.55","313421","Total das Despesas Exceto Intra-Orçamentárias","2018-09-28T13:28:41Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3117876","Confins","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1057227.91","6545","Total das Despesas Exceto Intra-Orçamentárias","2018-05-24T21:18:15Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3506607","Biritiba-Mirim","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","2631180.8","32251","Total das Despesas Exceto Intra-Orçamentárias","2019-07-26T19:42:02Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3530607","Mogi das Cruzes","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","49922669.85","440769","Total das Despesas Exceto Intra-Orçamentárias","2019-05-30T21:00:01Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3530607","Mogi das Cruzes","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1063149.3","440769","Total de Despesas Intraorçamentária","2019-05-30T21:00:01Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","4","B","M","E","3552809","Taboão da Serra","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","2438793.78","285570","Total de Despesas Intraorçamentária","2019-09-25T14:23:35Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3513801","Diadema","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","55487284.25","420934","Total das Despesas Exceto Intra-Orçamentárias","2020-02-06T17:58:04Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3513801","Diadema","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","2537701.57","415180","Total de Despesas Intraorçamentária","2018-06-18T12:25:36Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3513801","Diadema","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","30433138.34","415180","Total das Despesas Exceto Intra-Orçamentárias","2018-06-18T12:25:36Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3530607","Mogi das Cruzes","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","43981259.61","429321","Total das Despesas Exceto Intra-Orçamentárias","2018-08-14T23:24:41Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3530607","Mogi das Cruzes","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","3400368.73","429321","Total de Despesas Intraorçamentária","2018-08-14T23:24:41Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3305802","Teresópolis","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1728052.13","180886","Total de Despesas Intraorçamentária","2019-07-31T17:02:16Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3303906","Petrópolis","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","56562507.6","298158","Total das Despesas Exceto Intra-Orçamentárias","2018-12-04T19:01:55Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3302007","Itaguaí","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1704111.3","120855","Total de Despesas Intraorçamentária","2018-06-16T01:30:39Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3513009","Cotia","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","46474707.94","244694","Total das Despesas Exceto Intra-Orçamentárias","2019-11-29T19:19:58Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3513504","Cubatão","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","2802978.37","127887","Total de Despesas Intraorçamentária","2018-08-23T20:18:40Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3124104","Esmeraldas","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","7561198.47","70200","Total das Despesas Exceto Intra-Orçamentárias","2020-08-18T01:30:25Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3518305","Guararema","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","6365273.02","29451","Total das Despesas Exceto Intra-Orçamentárias","2019-11-29T19:25:23Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3523107","Itaquaquecetuba","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","20186388.48","366519","Total das Despesas Exceto Intra-Orçamentárias","2019-11-27T10:26:41Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3543303","Ribeirão Pires","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","596567.31","122607","Total de Despesas Intraorçamentária","2019-05-29T17:37:29Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3305752","Tanguá","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","5274347.5","33870","Total das Despesas Exceto Intra-Orçamentárias","2019-08-02T01:33:44Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3154606","Ribeirão das Neves","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","29535892.29","331045","Total das Despesas Exceto Intra-Orçamentárias","2020-05-21T01:30:45Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3539103","Pirapora do Bom Jesus","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","388086.57","17913","Total de Despesas Intraorçamentária","2019-02-19T17:26:04Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3522208","Itapecerica da Serra","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1798022.33","173672","Total de Despesas Intraorçamentária","2019-12-02T17:49:54Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3147105","Pará de Minas","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","14209723.85","93101","Total das Despesas Exceto Intra-Orçamentárias","2019-11-29T12:23:18Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3528502","Mairiporã","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","525108.58","98374","Total de Despesas Intraorçamentária","2020-01-29T13:18:50Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3301801","Engenheiro Paulo de Frontin","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","1828228.05","13929","Total das Despesas Exceto Intra-Orçamentárias","2019-05-29T17:48:19Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3301900","Itaboraí","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","28206998.2","238695","Total das Despesas Exceto Intra-Orçamentárias","2019-07-31T15:49:45Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3513009","Cotia","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1777241.87","233696","Total de Despesas Intraorçamentária","2018-09-26T18:11:32Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3302858","Mesquita","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","17926146.3","171020","Total das Despesas Exceto Intra-Orçamentárias","2018-10-25T20:41:12Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3530607","Mogi das Cruzes","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","815945.65","429321","Total de Despesas Intraorçamentária","2018-04-19T01:32:18Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3303302","Niterói","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","2374126.1","497883","Total de Despesas Intraorçamentária","2018-11-29T14:17:57Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3509205","Cajamar","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","20570622.84","75638","Total das Despesas Exceto Intra-Orçamentárias","2020-02-06T21:27:27Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3106002","Bela Vista de Minas","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","989211.32","10248","Total das Despesas Exceto Intra-Orçamentárias","2019-12-13T13:06:41Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3303906","Petrópolis","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","28079348","298158","Total das Despesas Exceto Intra-Orçamentárias","2018-04-04T20:28:44Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3118601","Contagem","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","52678359.78","653800","Total das Despesas Exceto Intra-Orçamentárias","2018-07-27T17:26:55Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3136207","João Monlevade","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","7275938","79100","Total das Despesas Exceto Intra-Orçamentárias","2018-08-08T16:50:41Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3147105","Pará de Minas","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","367921.35","91969","Total de Despesas Intraorçamentária","2018-09-27T11:35:32Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","4","B","M","E","3302858","Mesquita","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","17766289.85","175620","Total das Despesas Exceto Intra-Orçamentárias","2019-10-30T01:30:54Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3304144","Queimados","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","-311836.1","149265","Total de Despesas Intraorçamentária","2020-02-18T01:33:31Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3544103","Rio Grande da Serra","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","330557.87","50241","Total de Despesas Intraorçamentária","2019-04-22T18:41:39Z","##------ Thu Nov 26 10:53:34 2020 ------##"
